2025-06-28 09:56:39, 84.0
2025-06-28 09:56:39, 86.0
2025-06-28 09:56:40, 90.0
2025-06-28 09:56:40, 80.0
2025-06-28 09:56:41, 79.0
2025-06-28 09:56:41, 81.0
2025-06-28 09:56:42, 76.0
2025-06-28 09:56:42, 73.0
2025-06-28 09:56:43, 68.0
2025-06-28 09:56:43, 80.0
2025-06-28 09:56:44, 84.0
2025-06-28 09:56:44, 86.0
2025-06-28 09:56:45, 86.0
2025-06-28 09:56:45, 90.0
2025-06-28 09:56:46, 97.0
2025-06-28 09:56:46, 82.0
2025-06-28 09:56:47, 83.0
2025-06-28 09:56:47, 84.0
2025-06-28 09:56:48, 80.0
2025-06-28 09:56:48, 78.0
2025-06-28 09:56:49, 71.0
2025-06-28 09:56:50, 84.0
2025-06-28 09:56:50, 85.0
2025-06-28 09:56:51, 89.0
2025-06-28 09:56:51, 92.0
2025-06-28 09:56:52, 96.0
2025-06-28 09:56:52, 95.0
2025-06-28 09:56:53, 86.0
2025-06-28 09:56:53, 90.0
2025-06-28 09:56:54, 84.0
2025-06-28 09:56:54, 82.0
2025-06-28 09:56:55, 82.0
2025-06-28 09:56:55, 78.0
2025-06-28 09:56:56, 89.0
2025-06-28 09:56:56, 90.0
2025-06-28 09:56:57, 87.0
2025-06-28 09:56:57, 95.0
2025-06-28 09:56:58, 95.0
2025-06-28 09:56:58, 96.0
2025-06-28 09:56:59, 87.0
2025-06-28 09:56:59, 86.0
2025-06-28 09:57:00, 88.0
2025-06-28 09:57:00, 85.0
2025-06-28 09:57:01, 82.0
2025-06-28 09:57:01, 82.0
2025-06-28 09:57:02, 75.0
2025-06-28 09:57:02, 75.0
2025-06-28 09:57:03, 71.0
2025-06-28 09:57:03, 69.0
2025-06-28 09:57:04, 63.0
2025-06-28 09:57:04, 56.0
2025-06-28 09:57:05, 68.0
2025-06-28 09:57:05, 74.0
2025-06-28 09:57:06, 80.0
2025-06-28 09:57:06, 83.0
2025-06-28 09:57:07, 88.0
2025-06-28 09:57:08, 90.0
2025-06-28 09:57:08, 83.0
2025-06-28 09:57:09, 79.0
2025-06-28 09:57:09, 77.0
2025-06-28 09:57:10, 75.0
2025-06-28 09:57:10, 71.0
2025-06-28 09:57:11, 67.0
2025-06-28 09:57:11, 79.0
2025-06-28 09:57:12, 82.0
2025-06-28 09:57:12, 85.0
2025-06-28 09:57:13, 89.0
2025-06-28 09:57:13, 90.0
2025-06-28 09:57:14, 92.0
2025-06-28 09:57:14, 84.0
2025-06-28 09:57:15, 85.0
2025-06-28 09:57:15, 83.0
2025-06-28 09:57:16, 79.0
2025-06-28 09:57:16, 75.0
2025-06-28 09:57:17, 76.0
2025-06-28 09:57:17, 85.0
2025-06-28 09:57:18, 86.0
2025-06-28 09:57:18, 88.0
2025-06-28 09:57:19, 87.0
2025-06-28 09:57:19, 93.0
2025-06-28 09:57:20, 95.0
2025-06-28 09:57:20, 86.0
2025-06-28 09:57:21, 86.0
2025-06-28 09:57:21, 83.0
2025-06-28 09:57:22, 79.0
2025-06-28 09:57:22, 78.0
2025-06-28 09:57:23, 77.0
2025-06-28 09:57:23, 87.0
2025-06-28 09:57:24, 89.0
2025-06-28 09:57:24, 91.0
2025-06-28 09:57:25, 92.0
2025-06-28 09:57:25, 95.0
2025-06-28 09:57:26, 97.0
2025-06-28 09:57:26, 87.0
2025-06-28 09:57:27, 87.0
2025-06-28 09:57:28, 86.0
2025-06-28 09:57:28, 85.0
2025-06-28 09:57:29, 82.0
2025-06-28 09:57:29, 79.0
2025-06-28 09:57:30, 77.0
2025-06-28 09:57:30, 73.0
2025-06-28 09:57:31, 70.0
2025-06-28 09:57:31, 67.0
2025-06-28 09:57:32, 62.0
2025-06-28 09:57:32, 54.0
2025-06-28 09:57:33, 67.0
2025-06-28 09:57:33, 72.0
2025-06-28 09:57:34, 78.0
2025-06-28 09:57:34, 84.0
2025-06-28 09:57:35, 85.0
2025-06-28 09:57:35, 90.0
2025-06-28 09:57:36, 80.0
2025-06-28 09:57:36, 80.0
2025-06-28 09:57:37, 78.0
2025-06-28 09:57:37, 72.0
2025-06-28 09:57:38, 71.0
2025-06-28 09:57:38, 67.0
2025-06-28 09:57:39, 78.0
2025-06-28 09:57:39, 80.0
2025-06-28 09:57:40, 84.0
2025-06-28 09:57:40, 88.0
2025-06-28 09:57:41, 90.0
2025-06-28 09:57:41, 93.0
2025-06-28 09:57:42, 82.0
2025-06-28 09:57:42, 84.0
2025-06-28 09:57:43, 80.0
2025-06-28 09:57:43, 79.0
2025-06-28 09:57:44, 74.0
2025-06-28 09:57:44, 73.0
2025-06-28 09:57:45, 85.0
2025-06-28 09:57:45, 85.0
2025-06-28 09:57:46, 89.0
2025-06-28 09:57:47, 91.0
2025-06-28 09:57:47, 94.0
2025-06-28 09:57:48, 94.0
2025-06-28 09:57:48, 79.0
2025-06-28 09:57:49, 84.0
2025-06-28 09:57:49, 84.0
2025-06-28 09:57:50, 81.0
2025-06-28 09:57:50, 80.0
2025-06-28 09:57:51, 77.0
2025-06-28 09:57:51, 86.0
2025-06-28 09:57:52, 89.0
2025-06-28 09:57:52, 91.0
2025-06-28 09:57:53, 93.0
2025-06-28 09:57:53, 95.0
2025-06-28 09:57:54, 94.0
2025-06-28 09:57:54, 87.0
2025-06-28 09:57:55, 86.0
2025-06-28 09:57:55, 86.0
2025-06-28 09:57:56, 83.0
2025-06-28 09:57:56, 88.0
2025-06-28 09:57:57, 83.0
2025-06-28 09:57:57, 90.0
2025-06-28 09:57:58, 89.0
2025-06-28 09:57:58, 92.0
2025-06-28 09:57:59, 98.0
2025-06-28 09:57:59, 96.0
2025-06-28 09:58:00, 97.0
2025-06-28 09:58:00, 88.0
2025-06-28 09:58:01, 86.0
2025-06-28 09:58:01, 86.0
2025-06-28 09:58:02, 84.0
2025-06-28 09:58:02, 83.0
2025-06-28 09:58:03, 80.0
2025-06-28 09:58:03, 78.0
2025-06-28 09:58:04, 76.0
2025-06-28 09:58:04, 74.0
2025-06-28 09:58:05, 73.0
2025-06-28 09:58:06, 65.0
2025-06-28 09:58:06, 60.0
2025-06-28 09:58:07, 72.0
2025-06-28 09:58:07, 76.0
2025-06-28 09:58:08, 82.0
2025-06-28 09:58:08, 89.0
2025-06-28 09:58:09, 90.0
2025-06-28 09:58:09, 91.0
2025-06-28 09:58:10, 83.0
2025-06-28 09:58:10, 82.0
2025-06-28 09:58:11, 78.0
2025-06-28 09:58:11, 76.0
2025-06-28 09:58:12, 73.0
2025-06-28 09:58:12, 69.0
2025-06-28 09:58:13, 81.0
2025-06-28 09:58:13, 87.0
2025-06-28 09:58:14, 86.0
2025-06-28 09:58:14, 91.0
2025-06-28 09:58:15, 93.0
2025-06-28 09:58:15, 91.0
2025-06-28 09:58:16, 83.0
2025-06-28 09:58:16, 84.0
2025-06-28 09:58:17, 82.0
2025-06-28 09:58:17, 80.0
2025-06-28 09:58:18, 78.0
2025-06-28 09:58:18, 75.0
2025-06-28 09:58:19, 87.0
2025-06-28 09:58:19, 90.0
2025-06-28 09:58:20, 94.0
2025-06-28 09:58:20, 94.0
2025-06-28 09:58:21, 94.0
2025-06-28 09:58:21, 96.0
2025-06-28 09:58:22, 88.0
2025-06-28 09:58:22, 85.0
2025-06-28 09:58:23, 83.0
2025-06-28 09:58:23, 82.0
2025-06-28 09:58:24, 80.0
2025-06-28 09:58:25, 80.0
2025-06-28 09:58:25, 91.0
2025-06-28 09:58:26, 87.0
2025-06-28 09:58:26, 94.0
2025-06-28 09:58:27, 94.0
2025-06-28 09:58:27, 91.0
2025-06-28 09:58:28, 98.0
2025-06-28 09:58:28, 86.0
2025-06-28 09:58:29, 87.0
2025-06-28 09:58:29, 85.0
2025-06-28 09:58:30, 84.0
2025-06-28 09:58:30, 81.0
2025-06-28 09:58:31, 81.0
2025-06-28 09:58:31, 68.0
2025-06-28 09:58:32, 78.0
2025-06-28 09:58:32, 72.0
2025-06-28 09:58:33, 68.0
2025-06-28 09:58:33, 63.0
2025-06-28 09:58:34, 56.0
2025-06-28 09:58:34, 70.0
2025-06-28 09:58:35, 77.0
2025-06-28 09:58:35, 79.0
2025-06-28 09:58:36, 83.0
2025-06-28 09:58:36, 87.0
2025-06-28 09:58:37, 90.0
2025-06-28 09:58:37, 82.0
2025-06-28 09:58:38, 80.0
2025-06-28 09:58:38, 76.0
2025-06-28 09:58:39, 75.0
2025-06-28 09:58:39, 74.0
2025-06-28 09:58:40, 68.0
2025-06-28 09:58:40, 81.0
2025-06-28 09:58:41, 82.0
2025-06-28 09:58:41, 85.0
2025-06-28 09:58:42, 87.0
2025-06-28 09:58:42, 90.0
2025-06-28 09:58:43, 93.0
2025-06-28 09:58:43, 83.0
